Locus_ID,log2FoldChange
LOC105676911,-0.034158424
LOC105676912,0.367119439
LOC105676913,0.300127902
LOC105676914,0.081476231
LOC105676915,0.386931385
LOC105676916,0.293119704
LOC105676917,0.245845528
LOC105676918,-0.030718063
LOC105676919,0.29158154
LOC105676920,0.520132773
LOC105676921,0.284236206
LOC105676922,0.149152497
LOC105676923,0.427894335
LOC105676924,0.04417651
LOC105676926,0.5294789
LOC105676927,0.379054473
LOC105676928,0.530363807
LOC105676929,0.487589864
LOC105676930,0.711077838
LOC105676931,0.480501852
LOC105676932,-0.65127146
LOC105676933,0.196102856
LOC105676934,0.6716351
LOC105676935,0.72384888
LOC105676936,-0.049209223
LOC105676937,0.30667548
LOC105676938,-0.346122737
LOC105676939,0.503626759
LOC105676940,0.269018488
LOC105676941,-0.014384044
LOC105676942,0.254433167
LOC105676943,0.48673155
LOC105676944,0.533809936
LOC105676945,0.319176097
LOC105676946,0.375254541
LOC105676950,0.140228688
LOC105676951,0.348430566
LOC105676952,0.00407561
LOC105676953,0.438065499
LOC105676954,0.341262214
LOC105676955,0.410946293
LOC105676956,0.003098846
LOC105676957,-0.533015929
LOC105676958,-0.264766426
LOC105676959,0.435691158
LOC105676960,0.212969683
LOC105676961,0.185635335
LOC105676962,0.323946662
LOC105676963,0.503741227
LOC105676964,0.741663484
LOC105676965,-0.276501276
LOC105676966,-0.376961716
LOC105676967,-0.351712016
LOC105676968,0.242987959
LOC105676969,-0.275493622
LOC105676970,0.437374419
LOC105676971,-0.200907833
LOC105676972,0.451992473
LOC105676973,-0.125300088
LOC105676974,0.36625239
LOC105676975,0.297530647
LOC105676976,-0.401786947
LOC105676983,0.519738459
LOC105676984,0.150179137
LOC105676985,-1.0228724
LOC105676986,0.398496054
LOC105676987,-0.393064238
LOC105676988,-1.19818156
LOC105676990,-0.412939452
LOC105676991,-0.505987024
LOC105676992,-0.280483634
LOC105676993,0.117735951
LOC105676994,0.224804826
LOC105676995,0.054928005
LOC105676996,0.335064842
LOC105676997,0.25259067
LOC105676998,-0.039507107
LOC105676999,0.528524856
LOC105677000,-0.310628951
LOC105677001,0.298308265
LOC105677002,0.078573031
LOC105677003,0.314071893
LOC105677004,0.21721045
LOC105677005,0.412919464
LOC105677006,-0.404796423
LOC105677007,0.300161761
LOC105677008,0.371986008
LOC105677009,0.797550182
LOC105677010,0.013499316
LOC105677011,-0.145322401
LOC105677012,0.032701789
LOC105677013,-0.446991781
LOC105677014,-0.060194638
LOC105677015,0.128270735
LOC105677016,0.088507845
LOC105677017,-0.08316382
LOC105677019,0.196078571
LOC105677020,0.352927724
LOC105677021,-0.459546297
LOC105677022,-1.10023115
LOC105677024,0.279330578
LOC105677025,-0.282655369
LOC105677026,0.752124259
LOC105677027,0.419530042
LOC105677028,0.271073595
LOC105677029,-0.040859696
LOC105677030,0.416611244
LOC105677032,0.701652089
LOC105677033,-0.002585507
LOC105677034,0.085780538
LOC105677035,-0.092097636
LOC105677036,0.615178408
LOC105677037,0.354610976
LOC105677038,0.099464878
LOC105677039,-0.189368765
LOC105677040,0.265825846
LOC105677041,0.27317724
LOC105677043,-1.02611698
LOC105677044,-0.232903792
LOC105677045,-0.142425467
LOC105677046,0.336654514
LOC105677047,-0.27484374
LOC105677048,0.580714855
LOC105677049,0.017047917
LOC105677050,0.152574912
LOC105677051,-0.242060656
LOC105677052,0.020906902
LOC105677053,-2.657798522
LOC105677054,0.005653587
LOC105677055,0.384125769
LOC105677056,-0.024641025
LOC105677057,-0.098540245
LOC105677058,0.07718772
LOC105677059,-0.09401527
LOC105677060,0.117019747
LOC105677061,-0.271163818
LOC105677062,0.118912545
LOC105677063,0.15575724
LOC105677064,-0.02541718
LOC105677065,0.090776421
LOC105677066,-0.077738982
LOC105677067,-0.33764946
LOC105677068,0.031667736
LOC105677069,-0.117462423
LOC105677070,0.020980136
LOC105677071,0.16659927
LOC105677072,0.598207043
LOC105677073,-0.177276433
LOC105677074,0.139023814
LOC105677075,0.001840387
LOC105677076,0.942066434
LOC105677077,-0.001467408
LOC105677078,0.313016856
LOC105677080,0.86111495
LOC105677081,0.244753651
LOC105677083,0.031318471
LOC105677084,0.288020085
LOC105677085,-0.261892612
LOC105677086,0.009098319
LOC105677087,-0.325857048
LOC105677089,-0.16114418
LOC105677090,-0.183544727
LOC105677091,-0.301790635
LOC105677092,0.335779477
LOC105677093,-0.028917067
LOC105677094,0.017036624
LOC105677095,0.524070308
LOC105677096,-0.029982785
LOC105677098,0.128388918
LOC105677099,0.511628866
LOC105677100,0.429897178
LOC105677101,0.56850158
LOC105677102,0.607789699
LOC105677103,0.137551612
LOC105677105,0.133327309
LOC105677106,0.016892428
LOC105677107,0.484346112
LOC105677108,0.162107819
LOC105677109,0.639320164
LOC105677110,0.622456064
LOC105677111,-0.206832323
LOC105677112,0.063449876
LOC105677114,0.243122663
LOC105677115,0.192523415
LOC105677116,-0.125792287
LOC105677117,0.715938413
LOC105677118,-0.126426953
LOC105677119,0.073954086
LOC105677120,-0.088324444
LOC105677122,0.088162208
LOC105677123,0.09936216
LOC105677124,-0.217977969
LOC105677125,0.352734007
LOC105677126,0.130302239
LOC105677127,-0.341683534
LOC105677128,0.422644811
LOC105677129,0.6967855
LOC105677131,-0.354928491
LOC105677132,-0.041655137
LOC105677133,0.605356046
LOC105677134,0.448831394
LOC105677135,-0.418860375
LOC105677136,-0.007698388
LOC105677137,0.223828998
LOC105677138,0.171864119
LOC105677139,0.280753628
LOC105677140,0.351745894
LOC105677141,0.437764232
LOC105677142,-0.003678868
LOC105677143,-0.164174383
LOC105677144,0.613188186
LOC105677145,0.15744133
LOC105677147,0.326124939
LOC105677148,0.008733125
LOC105677149,-0.266618895
LOC105677150,-0.220211907
LOC105677151,-0.500974431
LOC105677153,-0.053863224
LOC105677154,0.22384553
LOC105677156,0.35737521
LOC105677157,0.321028112
LOC105677158,-0.430394587
LOC105677160,-0.119490974
LOC105677161,-0.166510878
LOC105677162,-0.403449294
LOC105677163,-0.085419808
LOC105677164,0.07863423
LOC105677165,0.182721336
LOC105677166,-0.256863232
LOC105677167,-0.614179783
LOC105677168,-0.382525656
LOC105677169,0.190674574
LOC105677170,-0.189335597
LOC105677171,0.229009795
LOC105677172,-0.058806465
LOC105677178,0.226123189
LOC105677179,-0.878911621
LOC105677180,0.120563522
LOC105677181,0.131936263
LOC105677182,-0.074079023
LOC105677183,0.065937229
LOC105677184,-0.04470031
LOC105677185,0.280417949
LOC105677186,0.242287013
LOC105677187,0.26676632
LOC105677188,-0.101030911
LOC105677189,0.280338332
LOC105677190,-0.138954116
LOC105677191,0.096982804
LOC105677192,-0.374261803
LOC105677193,-0.242341803
LOC105677194,-0.777514563
LOC105677195,-0.006734249
LOC105677196,-0.421963121
LOC105677197,-0.204904285
LOC105677198,-0.29903017
LOC105677199,-0.148331192
LOC105677200,0.574871865
LOC105677201,-0.121462249
LOC105677202,0.40310432
LOC105677203,0.302488188
LOC105677204,-0.277667293
LOC105677205,0.218400057
LOC105677206,0.65365008
LOC105677207,-0.349925323
LOC105677208,-0.202588259
LOC105677209,0.507723364
LOC105677210,-0.217418112
LOC105677211,-0.445446004
LOC105677212,0.09962452
LOC105677213,0.370905811
LOC105677214,-0.223192604
LOC105677215,-0.231377574
LOC105677216,-0.019865838
LOC105677217,-0.337350264
LOC105677218,0.083647974
LOC105677219,0.297209361
LOC105677220,0.693384087
LOC105677221,0.04108876
LOC105677222,0.159009154
LOC105677223,0.288835191
LOC105677224,0.07228911
LOC105677225,0.073218831
LOC105677226,0.555020479
LOC105677227,0.361034214
LOC105677228,0.036267722
LOC105677229,0.402483779
LOC105677230,-0.485823179
LOC105677231,0.237541861
LOC105677232,0.341236453
LOC105677233,0.422417669
LOC105677234,0.139926482
LOC105677235,0.24388178
LOC105677236,0.332110117
LOC105677237,0.272363255
LOC105677238,0.087078678
LOC105677239,0.164701461
LOC105677240,-1.352535778
LOC105677241,0.745589372
LOC105677242,-0.217970395
LOC105677243,-0.393436975
LOC105677244,-0.394388855
LOC105677245,-0.229164912
LOC105677246,0.415887734
LOC105677247,-0.141583618
LOC105677248,-0.171911878
LOC105677249,-0.390351859
LOC105677250,0.894529533
LOC105677251,-0.21409327
LOC105677252,-0.208403512
LOC105677253,0.103736685
LOC105677254,0.307936502
LOC105677255,-0.231663531
LOC105677256,0.064230607
LOC105677257,0.295824407
LOC105677258,0.634202397
LOC105677259,-0.651775406
LOC105677260,-0.096130332
LOC105677261,-0.04998765
LOC105677262,0.13966857
LOC105677263,0.024472978
LOC105677264,0.201945318
LOC105677265,-0.380456494
LOC105677266,-0.335646976
LOC105677267,-0.39638646
LOC105677268,0.370479596
LOC105677269,-0.110575848
LOC105677270,-0.054731009
LOC105677271,0.40672067
LOC105677272,0.112115724
LOC105677273,0.553699595
LOC105677274,-0.243683313
LOC105677275,-0.008967918
LOC105677276,-0.354546703
LOC105677277,-0.329112436
LOC105677278,0.127104246
LOC105677279,-0.228737527
LOC105677281,0.48821998
LOC105677282,-0.496286292
LOC105677283,-0.846184914
LOC105677284,-0.097219267
LOC105677285,-0.448560973
LOC105677286,-0.310635864
LOC105677288,-0.448310183
LOC105677289,0.018854182
LOC105677290,0.210088871
LOC105677291,0.644079197
LOC105677292,0.366165841
LOC105677293,-0.465998739
LOC105677294,0.193857247
LOC105677295,0.456562721
LOC105677296,0.38611531
LOC105677297,0.512160091
LOC105677298,0.363374753
LOC105677299,0.895285702
LOC105677300,0.510463781
LOC105677301,0.46386144
LOC105677302,0.435198775
LOC105677303,-0.30718636
LOC105677304,-0.11878839
LOC105677305,0.34379404
LOC105677306,0.251457948
LOC105677307,-0.030461057
LOC105677308,0.703069539
LOC105677309,0.550157203
LOC105677310,0.411232105
LOC105677311,0.538433595
LOC105677312,0.47821583
LOC105677313,0.224202672
LOC105677314,0.463093018
LOC105677315,0.162062043
LOC105677316,0.255839639
LOC105677317,-0.428741947
LOC105677318,0.40501777
LOC105677319,0.364102719
LOC105677320,0.417748172
LOC105677321,0.374034574
LOC105677322,-0.243226977
LOC105677323,-0.090668139
LOC105677324,-0.09047095
LOC105677325,0.404280287
LOC105677326,0.819907819
LOC105677327,0.581818364
LOC105677328,0.692214374
LOC105677329,0.76338148
LOC105677330,0.175299837
LOC105677331,-0.349995635
LOC105677332,0.885080872
LOC105677333,0.623765438
LOC105677334,0.155484674
LOC105677336,0.647620735
LOC105677337,0.052838718
LOC105677338,-0.524531038
LOC105677339,0.469835942
LOC105677340,-0.15651679
LOC105677341,0.048661141
LOC105677342,-0.115791513
LOC105677343,-0.052581662
LOC105677344,-0.27545952
LOC105677345,-0.117486363
LOC105677346,-0.622901931
LOC105677347,0.392450634
LOC105677348,0.375214644
LOC105677349,0.574222963
LOC105677350,0.233990154
LOC105677351,0.253660604
LOC105677352,0.394735884
LOC105677353,0.58073427
LOC105677354,0.391347642
LOC105677355,0.583020392
LOC105677356,0.49243163
LOC105677358,0.149152497
LOC105677359,-0.27617433
LOC105677360,0.106251152
LOC105677361,0.230241741
LOC105677362,-0.450674835
LOC105677363,0.483901146
LOC105677364,0.283776412
LOC105677365,0.47782617
LOC105677366,0.498372444
LOC105677367,-0.329051243
LOC105677369,0.360796979
LOC105677370,0.41237726
LOC105677371,0.164463499
LOC105677372,0.468691148
LOC105677373,-1.596924735
LOC105677374,0.291880098
LOC105677375,0.967480581
LOC105677376,0.347040708
LOC105677377,0.129383627
LOC105677378,0.059657825
LOC105677379,0.022617918
LOC105677380,0.543869972
LOC105677381,0.147793488
LOC105677382,-0.209708418
LOC105677383,0.025721971
LOC105677384,-0.015456857
LOC105677385,-0.468541031
LOC105677386,0.072381466
LOC105677387,0.093463861
LOC105677388,0.015472854
LOC105677389,0.067487673
LOC105677390,0.007075386
LOC105677391,0.119059103
LOC105677392,-0.76269852
LOC105677393,-0.038589163
LOC105677394,-0.487572588
LOC105677395,-0.514074554
LOC105677396,0.444012368
LOC105677397,-0.111175964
LOC105677398,0.058680124
LOC105677399,0.220922585
LOC105677400,0.173603444
LOC105677401,0.289153581
LOC105677402,-0.047888795
LOC105677403,0.349526025
LOC105677404,-0.067723104
LOC105677405,0.065737015
LOC105677406,-0.111689769
LOC105677407,0.058829787
LOC105677408,0.544743814
LOC105677409,0.154956561
LOC105677410,0.307094832
LOC105677411,-0.296729705
LOC105677412,-0.246114279
LOC105677413,0.126223313
LOC105677414,0.478250348
LOC105677415,-0.248033106
LOC105677416,0.317628389
LOC105677417,0.362433473
LOC105677418,0.11716355
LOC105677419,0.456871375
LOC105677420,0.360629634
LOC105677421,0.160047325
LOC105677422,0.084625614
LOC105677423,-0.382880126
LOC105677424,0.035480577
LOC105677425,-0.014141476
LOC105677426,-0.0253999
LOC105677427,-0.30855126
LOC105677428,0.598777119
LOC105677429,-0.023148044
LOC105677430,0.078173986
LOC105677431,-0.03076605
LOC105677432,-0.200323433
LOC105677433,-0.357656805
LOC105677434,0.593334765
LOC105677435,0.213913306
LOC105677436,0.319711696
LOC105677437,0.398181864
LOC105677438,0.394162864
LOC105677439,0.203947199
LOC105677440,-0.069214343
LOC105677441,0.494785247
LOC105677442,0.252379458
LOC105677443,0.127946347
LOC105677444,0.14533827
LOC105677445,0.228106075
LOC105677446,0.042499891
LOC105677447,0.378523376
LOC105677448,0.466775094
LOC105677449,0.308515237
LOC105677450,0.472678422
LOC105677451,0.532263256
LOC105677452,0.48122098
LOC105677453,0.358946911
LOC105677454,-0.056435316
LOC105677455,0.483216844
LOC105677456,0.609381266
LOC105677457,-0.219367613
LOC105677458,-0.227769193
LOC105677459,-0.418654091
LOC105677460,-0.019929854
LOC105677461,-0.288652257
LOC105677462,0.319316583
LOC105677463,-0.191944454
LOC105677464,-0.036874865
LOC105677465,0.116764277
LOC105677466,0.215547097
LOC105677467,-0.098132055
LOC105677468,0.895841589
LOC105677469,-0.421918875
LOC105677470,-1.390007345
LOC105677471,-0.049580383
LOC105677472,-0.361915773
LOC105677473,-0.003847417
LOC105677474,0.566387675
LOC105677476,-0.252617487
LOC105677477,1.068726656
LOC105677478,0.521373897
LOC105677481,-0.107303565
LOC105677482,-0.399465256
LOC105677483,0.168451445
LOC105677484,0.04601256
LOC105677485,0.423056769
LOC105677486,0.14955498
LOC105677487,0.467784876
LOC105677488,0.131953769
LOC105677489,-0.218790127
LOC105677490,-0.136022206
LOC105677491,-0.224056248
LOC105677492,-0.020371939
LOC105677493,0.272766115
LOC105677494,0.174087008
LOC105677495,0.371396148
LOC105677496,-0.309007833
LOC105677497,0.160215042
LOC105677498,0.358804285
LOC105677499,-0.579582285
LOC105677500,-0.520453242
LOC105677501,0.159026623
LOC105677502,0.174356822
LOC105677503,-0.19166953
LOC105677504,0.288991861
LOC105677505,-0.262134127
LOC105677506,0.219342204
LOC105677507,0.221770262
LOC105677508,-0.609800504
LOC105677509,-0.616053655
LOC105677510,-0.119633792
LOC105677511,0.554518253
LOC105677512,-0.091450543
LOC105677513,-0.014271254
LOC105677514,-0.186683638
LOC105677515,-0.089727728
LOC105677516,-0.357737684
LOC105677517,0.209117866
LOC105677518,-0.493489563
LOC105677519,0.367330305
LOC105677520,0.200747083
LOC105677521,-0.332881382
LOC105677522,0.238190143
LOC105677523,-0.220213941
LOC105677524,-0.37974112
LOC105677525,-1.193569001
LOC105677526,0.101237935
LOC105677527,0.301866343
LOC105677528,0.007860945
LOC105677529,-0.069585825
LOC105677530,-0.396911335
LOC105677531,-0.05609665
LOC105677532,0.147732644
LOC105677533,-0.278518937
LOC105677534,0.002250818
LOC105677535,-0.269036403
LOC105677536,0.432332666
LOC105677537,-0.160071771
LOC105677538,0.073520871
LOC105677539,0.014412282
LOC105677540,-0.504091816
LOC105677541,0.09425405
LOC105677542,0.056731593
LOC105677543,0.179177927
LOC105677544,0.023585809
LOC105677545,-0.382309096
LOC105677546,0.164094708
LOC105677547,0.127176467
LOC105677548,0.055236959
LOC105677549,0.365068518
LOC105677550,0.127753745
LOC105677551,0.379521531
LOC105677552,0.038766586
LOC105677553,0.573693757
LOC105677554,0.392819617
LOC105677555,-0.375557836
LOC105677556,0.356597695
LOC105677557,0.284970785
LOC105677558,-0.151601948
LOC105677559,0.31310787
LOC105677560,0.097313006
LOC105677561,-0.427820403
LOC105677562,-0.18617816
LOC105677563,-0.504428638
LOC105677564,-0.005661327
LOC105677565,0.077232902
LOC105677566,0.08493689
LOC105677567,-0.448855673
LOC105677568,-0.029449204
LOC105677569,-0.771354937
LOC105677570,-0.359623409
LOC105677571,0.058474159
LOC105677572,0.083093871
LOC105677573,-0.308122145
LOC105677574,0.316533977
LOC105677575,-0.102495851
LOC105677576,0.253942007
LOC105677577,-0.020990435
LOC105677578,-0.01080062
LOC105677579,-0.141086355
LOC105677580,0.081859295
LOC105677581,0.064819846
LOC105677582,0.233478414
LOC105677583,0.47335986
LOC105677584,0.209010585
LOC105677585,0.18992011
LOC105677586,-0.026457293
LOC105677587,-0.20907437
LOC105677588,0.571733365
LOC105677589,-0.12261136
LOC105677590,0.800145586
LOC105677591,-0.063523736
LOC105677592,0.482196332
LOC105677593,-0.115438057
LOC105677594,0.28653755
LOC105677595,-0.161707023
LOC105677596,0.260514193
LOC105677597,0.189377178
LOC105677598,0.076421321
LOC105677599,-0.30094871
LOC105677600,0.056711065
LOC105677601,0.100865998
LOC105677602,0.011078363
LOC105677603,0.163672001
LOC105677604,0.08740397
LOC105677605,0.382771638
LOC105677606,0.078328008
LOC105677607,0.453471459
LOC105677608,0.104865962
LOC105677609,-0.069026838
LOC105677610,0.314495931
LOC105677611,-0.209501671
LOC105677612,-0.036667432
LOC105677613,0.118791864
LOC105677614,0.111137772
LOC105677615,0.120077938
LOC105677616,0.152947836
LOC105677617,0.710375593
LOC105677618,0.469860362
LOC105677619,0.54387611
LOC105677620,-0.544298023
LOC105677621,-0.272862599
LOC105677622,0.36675442
LOC105677623,0.036064198
LOC105677624,0.454731257
LOC105677625,0.565146071
LOC105677626,0.645336184
LOC105677627,0.307095453
LOC105677628,0.299981526
LOC105677629,0.589514421
LOC105677630,0.482997921
LOC105677631,0.370349227
LOC105677632,0.669565524
LOC105677633,-0.047936142
LOC105677634,0.373972623
LOC105677635,0.256445777
LOC105677636,-1.105942306
LOC105677637,0.622456211
LOC105677638,-0.172974
LOC105677639,-0.055163418
LOC105677640,-0.202538447
LOC105677641,0.305561182
LOC105677642,-0.014434348
LOC105677643,0.094764462
LOC105677644,0.497193193
LOC105677645,0.60521278
LOC105677646,-0.038757805
LOC105677647,-0.877183047
LOC105677648,0.408466767
LOC105677649,0.238991041
LOC105677650,0.166278541
LOC105677651,0.019314463
LOC105677652,0.219194517
LOC105677653,0.166611588
LOC105677654,0.312785181
LOC105677655,0.035686339
LOC105677656,-0.009788668
LOC105677657,0.34007445
LOC105677658,0.301904448
LOC105677659,0.406146619
LOC105677660,0.221711149
LOC105677661,0.47278879
LOC105677662,0.170114871
LOC105677663,-0.023745956
LOC105677664,0.104457326
LOC105677665,0.269372355
LOC105677666,-0.773991695
LOC105677667,-1.078645553
LOC105677668,-1.030994196
LOC105677669,0.366402454
LOC105677670,-1.222610398
LOC105677671,0.727029913
LOC105677672,0.307566052
LOC105677673,0.102866883
LOC105677674,0.172979725
LOC105677675,0.237098702
LOC105677676,0.618369117
LOC105677677,0.15612348
LOC105677678,0.185127708
LOC105677679,-0.003131964
LOC105677680,-0.677245269
LOC105677681,-0.220035059
LOC105677682,-0.349462375
LOC105677683,-0.938336168
LOC105677684,0.067871316
LOC105677685,-0.521463757
LOC105677686,-0.290584381
LOC105677687,-0.09569646
LOC105677688,-0.252172226
LOC105677689,-0.036801553
LOC105677690,0.330703916
LOC105677691,-0.058429371
LOC105677692,0.330372093
LOC105677693,0.187191117
LOC105677694,-0.277455694
LOC105677695,-0.532231169
LOC105677696,-0.53620081
LOC105677697,-0.292178018
LOC105677698,-0.233648598
LOC105677699,-0.466025393
LOC105677700,0.197714289
LOC105677701,-0.152137397
LOC105677702,-0.435969204
LOC105677703,0.009786686
LOC105677704,0.238324313
LOC105677705,-0.683307642
LOC105677706,0.294100084
LOC105677707,0.245487353
LOC105677708,-0.209624492
LOC105677709,0.443767401
LOC105677710,0.220067502
LOC105677711,-0.192806638
LOC105677712,0.678092594
LOC105677713,0.305050209
LOC105677714,0.091940102
LOC105677715,-0.1223627
LOC105677716,0.073563409
LOC105677717,-0.123418093
LOC105677718,-0.52545861
LOC105677719,-0.283811896
LOC105677720,0.523748232
LOC105677721,0.679261271
LOC105677722,1.267036666
LOC105677723,-0.372537185
LOC105677724,0.066123005
LOC105677725,-0.417708783
LOC105677726,-0.38528794
LOC105677727,-0.289151057
LOC105677728,-0.023839077
LOC105677729,-0.188411307
LOC105677730,0.422524706
LOC105677731,0.124125796
LOC105677732,-0.057882447
LOC105677733,0.345334682
LOC105677734,-0.223454994
LOC105677735,0.387257633
LOC105677737,0.618545139
LOC105677738,0.019101464
LOC105677739,0.235904954
LOC105677740,0.504641709
LOC105677741,0.517150253
LOC105677742,0.462998374
LOC105677743,0.265162038
LOC105677744,-0.190112002
LOC105677745,0.242609788
LOC105677746,0.172422372
LOC105677747,-0.277089432
LOC105677748,0.245730731
LOC105677749,0.267413056
LOC105677750,-0.334148743
LOC105677751,-0.386657245
LOC105677752,0.159503937
LOC105677753,0.410974999
LOC105677754,0.019443725
LOC105677755,-0.116757041
LOC105677756,-0.071255898
LOC105677757,0.097407797
LOC105677758,0.098007001
LOC105677759,0.098638013
LOC105677760,0.680568243
LOC105677761,0.170766699
LOC105677762,-0.31940532
LOC105677763,-0.259723643
LOC105677764,0.338939721
LOC105677765,-0.443775409
LOC105677766,0.049945519
LOC105677767,-0.083380846
LOC105677768,-0.399740017
LOC105677769,0.161797138
LOC105677770,-0.12775472
LOC105677771,0.495006444
LOC105677772,0.097262865
LOC105677773,0.272989779
LOC105677774,0.303624782
LOC105677775,-0.629398526
LOC105677776,0.015713604
LOC105677777,0.700357948
LOC105677778,0.312201477
LOC105677779,-0.165488667
LOC105677780,0.272668571
LOC105677781,-0.012852837
LOC105677782,-0.08069492
LOC105677783,0.571376232
LOC105677784,0.542624648
LOC105677785,-0.122269741
LOC105677786,-0.020260214
LOC105677787,-0.527518015
LOC105677788,0.409355965
LOC105677789,0.357589126
LOC105677790,-0.098780094
LOC105677791,-0.178694582
LOC105677792,0.186955862
LOC105677793,0.601486117
LOC105677794,0.24280429
LOC105677795,0.548367105
LOC105677796,0.442989036
LOC105677797,0.237541861
LOC105677799,-0.030747356
LOC105677800,-0.005787022
LOC105677801,0.350531428
LOC105677802,0.199830196
LOC105677803,0.230087823
LOC105677804,-0.507878219
LOC105677805,-0.5170022
LOC105677806,0.847807089
LOC105677807,0.524404342
LOC105677808,0.584695089
LOC105677809,-0.400360276
LOC105677810,-0.166152087
LOC105677811,0.715967273
LOC105677812,-0.265150983
LOC105677813,-0.024024286
LOC105677814,0.600992162
LOC105677815,0.199263338
LOC105677816,-0.230437499
LOC105677817,-0.325587873
LOC105677818,0.066226354
LOC105677819,-0.466597956
LOC105677820,0.077457587
LOC105677821,0.062430311
LOC105677822,-0.833924653
LOC105677823,0.109069542
LOC105677824,0.281336495
LOC105677825,0.59475782
LOC105677826,-0.211371609
LOC105677827,0.350769451
LOC105677828,0.104158927
LOC105677829,0.010913889
LOC105677830,0.07356546
LOC105677831,0.064199666
LOC105677832,0.354300985
LOC105677833,-0.006674102
LOC105677834,-0.282686147
LOC105677835,0.460648784
LOC105677836,1.046672469
LOC105677837,0.179951729
LOC105677838,-0.022958982
LOC105677839,0.537027093
LOC105677840,0.134155932
LOC105677841,-0.553302059
LOC105677842,0.124930029
LOC105677843,0.335148399
LOC105677844,-0.220306987
LOC105677845,0.23060041
LOC105677846,0.268027378
LOC105677847,0.19801764
LOC105677848,0.331994403
LOC105677849,0.674178084
LOC105677850,-0.016676445
LOC105677851,-0.074980864
LOC105677852,2.380216002
LOC105677853,-0.213323768
LOC105677854,0.561345826
LOC105677855,-0.81045578
LOC105677856,0.136953541
LOC105677857,0.387816517
LOC105677858,0.499689144
LOC105677859,-0.146671527
LOC105677860,0.326124939
LOC105677861,-0.135686475
LOC105677862,0.494206679
LOC105677863,0.323349061
LOC105677864,0.289817241
LOC105677865,0.541445459
LOC105677866,0.232690722
LOC105677867,0.507945813
LOC105677868,0.017646005
LOC105677869,0.339984202
LOC105677870,-0.14952093
LOC105677871,0.20668478
LOC105677872,0.143875707
LOC105677873,0.43112579
LOC105677874,0.723936846
LOC105677875,0.377620178
LOC105677876,0.426544316
LOC105677877,0.482242725
LOC105677878,0.446425522
LOC105677879,0.36475614
LOC105677880,0.202322328
LOC105677881,-0.067205314
LOC105677882,-0.258954042
LOC105677883,0.017735708
LOC105677884,-0.390363721
LOC105677885,0.488095655
LOC105677886,0.238001771
LOC105677887,0.322580615
LOC105677888,0.025782974
LOC105677889,0.036360572
LOC105677890,0.241110173
LOC105677891,0.132445708
LOC105677892,0.337497519
LOC105677893,-0.135402848
LOC105677894,0.405254539
LOC105677895,0.297871872
LOC105677897,0.451896145
LOC105677898,0.045443076
LOC105677899,0.037397382
LOC105677900,0.19633915
LOC105677901,0.647333054
LOC105677903,0.513638989
LOC105677904,-0.034772583
LOC105677905,0.441508737
LOC105677906,0.417904194
LOC105677907,-0.518939435
LOC105677908,0.242759097
LOC105677909,0.703729427
LOC105677910,-0.130441425
LOC105677911,0.108536654
LOC105677912,-0.477320011
LOC105677913,0.232813647
LOC105677914,-0.087954228
LOC105677915,0.584583868
LOC105677916,-0.444925397
LOC105677917,0.349389105
LOC105677918,-0.522974922
LOC105677919,0.62780556
LOC105677920,-0.071163321
LOC105677921,-0.167051193
LOC105677922,-0.115278016
LOC105677923,0.195597126
LOC105677924,-0.262081605
LOC105677925,0.458386404
LOC105677926,-0.169609379
LOC105677927,-2.094685668
LOC105677928,0.110503321
LOC105677929,0.379195427
LOC105677930,0.397951822
LOC105677931,-1.911787117
LOC105677932,0.510692881
LOC105677933,-0.117697247
LOC105677934,-0.053860331
LOC105677935,0.450832391
LOC105677936,0.741405215
LOC105677937,-0.452258408
LOC105677938,0.367091533
LOC105677939,0.371986008
LOC105677940,0.400205865
LOC105677941,0.450772897
LOC105677943,0.383190698
LOC105677944,0.090086714
LOC105677945,0.805027843
LOC105677946,0.5108323
LOC105677947,0.450961269
LOC105677948,0.11884845
LOC105677949,0.443742971
LOC105677950,-0.327390114
LOC105677951,0.701855632
LOC105677952,0.026276197
LOC105677953,0.358464791
LOC105677954,0.583005851
LOC105677955,0.703546439
LOC105677956,0.599996044
LOC105677957,0.650524732
LOC105677958,0.436061728
LOC105677959,-0.167587428
LOC105677960,0.217936947
LOC105677961,-0.293437474
LOC105677962,0.251503345
LOC105677963,0.094247088
LOC105677964,0.125850898
LOC105677965,0.020205577
LOC105677966,0.621759594
LOC105677967,-0.122681548
LOC105677968,-0.477429101
LOC105677969,0.296715828
LOC105677970,0.406062136
LOC105677971,-0.341492422
LOC105677972,0.351648647
LOC105677973,0.090086714
LOC105677974,0.141430602
LOC105677975,-0.376325117
LOC105677976,0.405051041
LOC105677977,-0.062624281
LOC105677978,0.216386177
LOC105677979,0.118373125
LOC105677980,-0.365438459
LOC105677981,0.378316189
LOC105677982,-0.222206248
LOC105677983,0.546009059
LOC105677984,-0.197300126
LOC105677985,0.025483403
LOC105677986,0.371965911
LOC105677987,-0.064437825
LOC105677988,0.371872944
LOC105677989,0.44120058
LOC105677990,0.233912222
LOC105677991,0.022295632
LOC105677992,0.494699865
LOC105677993,0.401443138
LOC105677994,0.093948073
LOC105677995,0.124715143
LOC105677996,0.082712839
LOC105677997,0.236425197
LOC105677998,0.133747165
LOC105677999,0.707128073
LOC105678000,0.550320888
LOC105678001,0.101718819
